text,specialist,type
Tez light dekhte hi sar dukhne lagta hai.,Neurologist,Variation of: Roshni bardaasht nahi hoti aur sar mein dard rehta hai.
Tez light dekhte hi sir dukhne lagta hai.,Neurologist,Spelling Variation of: Tez light dekhte hi sar dukhne lagta hai.
yaddasht kamzor ho gayi hai,Neurologist,Original
Sir ke ek hisse me bohot tez migraine ka dard hota hai aur chakkar aate hain.,Neurologist,Original
Haath aur pairo me achanak sunn-pan (numbness) aur jhanjhanahat hoti hai.,Neurologist,Original
Bacche ki naso me bohot jakdan hai (Cerebral Palsy) aur usne umar ke hisaab se der se chalna shuru kiya.,Neurologist,Original
Sar me charo taraf ekdum tight patta bandhne jaisa dard rehta hai (Tension headache).,Neurologist,Original
Baithe baithe haath kaanpte hain (Parkinson's) aur pairo ki ungliyon me sunn-pan aur jalan rehti hai.,Neurologist,Original
Dimaag wale doctor.,Neurologist,Original
Naso (nerves) ke specialist.,Neurologist,Original
Mirgi (epilepsy) wale doctor.,Neurologist,Original
"Scan mein brain mein ek growth dikha hai, operation ki zaroorat bata rahe hain.",Neurosurgeon,Original
"Scan me brain mein ek growth dikha hai, operation ki zaroorat bata rahe hain.",Neurosurgeon,"Spelling Variation of: Scan mein brain mein ek growth dikha hai, operation ki zaroorat bata rahe hain."
"Sar mein bahut gehri chot lagi thi accident mein, behosh bhi ho gaye the.",Neurosurgeon,Original
"Sar mein bohot gehri chot lagi thi accident mein, behosh bhi ho gaye the.",Neurosurgeon,"Spelling Variation of: Sar mein bahut gehri chot lagi thi accident mein, behosh bhi ho gaye the."
"Sar mein bahot gehri chot lagi thi accident mein, behosh bhi ho gaye the.",Neurosurgeon,"Spelling Variation of: Sar mein bahut gehri chot lagi thi accident mein, behosh bhi ho gaye the."
"head mein bahut gehri chot lagi thi accident mein, behosh bhi ho gaye the.",Neurosurgeon,"Variation of: Sar mein bahut gehri chot lagi thi accident mein, behosh bhi ho gaye the."
"Spine mein disc slip ho gayi hai, doctor operation ki salah de rahe hain.",Neurosurgeon,Original
"Spine mein disc slip ho gayi hai, daktar operation ki salah de rahe hain.",Neurosurgeon,"Spelling Variation of: Spine mein disc slip ho gayi hai, doctor operation ki salah de rahe hain."
"Spine mein disc slip ho gayi hai, docter operation ki salah de rahe hain.",Neurosurgeon,"Spelling Variation of: Spine mein disc slip ho gayi hai, doctor operation ki salah de rahe hain."
"Dimaag ki nas phatne jaisa laga tha achanak, turant hospital le gaye the.",Neurosurgeon,Original
"Kamar ke dard ke saath pair mein bhi kamzori aa gayi hai, disc ka issue lagta hai.",Neurosurgeon,Original
"Kamar ke darad ke saath pair mein bhi kamzori aa gayi hai, disc ka issue lagta hai.",Neurosurgeon,"Spelling Variation of: Kamar ke dard ke saath pair mein bhi kamzori aa gayi hai, disc ka issue lagta hai."
"Kamar ke dard ke saath pair me bhi kamzori aa gayi hai, disc ka issue lagta hai.",Neurosurgeon,"Spelling Variation of: Kamar ke dard ke saath pair mein bhi kamzori aa gayi hai, disc ka issue lagta hai."
"Kamar ke takleef ke saath pair mein bhi kamzori aa gayi hai, disc ka issue lagta hai.",Neurosurgeon,"Variation of: Kamar ke dard ke saath pair mein bhi kamzori aa gayi hai, disc ka issue lagta hai."
"Sar mein paani bhar gaya hai bola hai doctor ne, operation karna padega.",Neurosurgeon,Original
"Sar mein paani bhar gaya hai bola hai daktar ne, operation karna padega.",Neurosurgeon,"Spelling Variation of: Sar mein paani bhar gaya hai bola hai doctor ne, operation karna padega."
"Sar mein paani bhar gaya hai bola hai docter ne, operation karna padega.",Neurosurgeon,"Spelling Variation of: Sar mein paani bhar gaya hai bola hai doctor ne, operation karna padega."
"head mein paani bhar gaya hai bola hai doctor ne, operation karna padega.",Neurosurgeon,"Variation of: Sar mein paani bhar gaya hai bola hai doctor ne, operation karna padega."
"Epilepsy control nahi ho raha dawaiyon se, surgery ka option poochna hai.",Neurosurgeon,Original
"Epilepsy control nahin ho raha dawaiyon se, surgery ka option poochna hai.",Neurosurgeon,"Spelling Variation of: Epilepsy control nahi ho raha dawaiyon se, surgery ka option poochna hai."
"Epilepsy control nhi ho raha dawaiyon se, surgery ka option poochna hai.",Neurosurgeon,"Spelling Variation of: Epilepsy control nahi ho raha dawaiyon se, surgery ka option poochna hai."
"Gardan ke pas ki spine mein pinch hui nas hai, haath mein weakness aa gayi hai.",Neurosurgeon,Original
"Gardan ke pas ki spine me pinch hui nas hai, haath mein weakness aa gayi hai.",Neurosurgeon,"Spelling Variation of: Gardan ke pas ki spine mein pinch hui nas hai, haath mein weakness aa gayi hai."
"Gardan ke pas ki spine mein pinch hui nas hai, hand mein weakness aa gayi hai.",Neurosurgeon,"Variation of: Gardan ke pas ki spine mein pinch hui nas hai, haath mein weakness aa gayi hai."
"Accident mein sar mein blood clot ban gaya hai, turant operation bata rahe hain.",Neurosurgeon,Original
"Accident me sar mein blood clot ban gaya hai, turant operation bata rahe hain.",Neurosurgeon,"Spelling Variation of: Accident mein sar mein blood clot ban gaya hai, turant operation bata rahe hain."
"Accident mein head mein blood clot ban gaya hai, turant operation bata rahe hain.",Neurosurgeon,"Variation of: Accident mein sar mein blood clot ban gaya hai, turant operation bata rahe hain."
neurosurgeon ko dikhana hai,Neurosurgeon,Specialist Term
brain surgery specialist chahiye,Neurosurgeon,Specialist Term
brain surgery specialist chaiye,Neurosurgeon,Spelling Variation of: brain surgery specialist chahiye
brain surgery specialist chahye,Neurosurgeon,Spelling Variation of: brain surgery specialist chahiye
spine surgery specialist se milna hai,Neurosurgeon,Specialist Term
brain tumor specialist chahiye,Neurosurgeon,Specialist Term
brain tumor specialist chaiye,Neurosurgeon,Spelling Variation of: brain tumor specialist chahiye
brain tumor specialist chahye,Neurosurgeon,Spelling Variation of: brain tumor specialist chahiye
brain tumor,Neurosurgeon,Keyword Phrase
sar mein gehri chot,Neurosurgeon,Keyword Phrase
sar me gehri chot,Neurosurgeon,Spelling Variation of: sar mein gehri chot
spine operation,Neurosurgeon,Keyword Phrase
dimaag ki surgery,Neurosurgeon,Keyword Phrase
Spine ki disc khisak gayi (slip disc) hai aur operation ke bina aaram nahi hai.,Neurosurgeon,Original
Brain me ek chhota tumor detect hua hai jise surgery se nikalna padega.,Neurosurgeon,Original
Spine ki disc apni jagah se khisak gayi hai aur haath me sunn-pan ja raha hai.,Neurosurgeon,Original
Spine ki disk apni jagah se khisak gayi hai aur hath me sunn-pan ja raha hai.,Neurosurgeon,Spelling Variation of: Spine ki disc apni jagah se khisak gayi hai aur haath me sunn-pan ja raha hai.
Slip disc ka issue itna badh gaya hai ki doctor ne spinal surgery ke bina ilaj mana kar diya.,Neurosurgeon,Variation of: Spine ki disc apni jagah se khisak gayi hai aur haath me sunn-pan ja raha hai.
Bacche ka sir bachpan se hi baki baccho ke mukable abnormally bada ho raha hai (Hydrocephalus).,Neurosurgeon,Original
Kamar se pairo tak bohot tez current jaisa dard (sciatica) jata hai aur khada nahi hua jata.,Neurosurgeon,Original
Halka sa sir takrane ke kuch hafte baad dadaji ka balance bigadne laga hai aur behosh ho jate hain.,Neurosurgeon,Original
Dimaag ke operation wale doctor.,Neurosurgeon,Original
Reedh ki haddi (spine) ke surgeon.,Neurosurgeon,Original
Brain tumor wale doctor.,Neurosurgeon,Original
"Breast mein gaanth thi, biopsy mein cancer confirm hua hai.",Oncologist (Cancer),Original
"Breast me gaanth thi, biopsy mein cancer confirm hua hai.",Oncologist (Cancer),"Spelling Variation of: Breast mein gaanth thi, biopsy mein cancer confirm hua hai."
"Breast mein ganth thi, biopsy mein cancer confirm hua hai.",Oncologist (Cancer),"Spelling Variation of: Breast mein gaanth thi, biopsy mein cancer confirm hua hai."
"Achanak bahut weight kam ho raha hai bina kisi wajah ke, cancer ka dar hai.",Oncologist (Cancer),Original
"Achanak bohot weight kam ho raha hai bina kisi wajah ke, cancer ka dar hai.",Oncologist (Cancer),"Spelling Variation of: Achanak bahut weight kam ho raha hai bina kisi wajah ke, cancer ka dar hai."
"Achanak bahot weight kam ho raha hai bina kisi wajah ke, cancer ka dar hai.",Oncologist (Cancer),"Spelling Variation of: Achanak bahut weight kam ho raha hai bina kisi wajah ke, cancer ka dar hai."
"Achanak kaafi weight kam ho raha hai bina kisi wajah ke, cancer ka dar hai.",Oncologist (Cancer),"Variation of: Achanak bahut weight kam ho raha hai bina kisi wajah ke, cancer ka dar hai."
Gaanth dheere dheere badh rahi hai aur ab dard bhi hone laga hai.,Oncologist (Cancer),Original
Gaanth dheere dheere badh rahi hai aur ab darad bhi hone laga hai.,Oncologist (Cancer),Spelling Variation of: Gaanth dheere dheere badh rahi hai aur ab dard bhi hone laga hai.
ganth dheere dheere badh rahi hai aur ab dard bhi hone laga hai.,Oncologist (Cancer),Spelling Variation of: Gaanth dheere dheere badh rahi hai aur ab dard bhi hone laga hai.
Gaanth dheere dheere badh rahi hai aur ab takleef bhi hone laga hai.,Oncologist (Cancer),Variation of: Gaanth dheere dheere badh rahi hai aur ab dard bhi hone laga hai.
"Keemo therapy shuru karni hai, kahan aur kaise hoti hai janna hai.",Oncologist (Cancer),Original
"Scan mein ek tumor dikha hai, aage kya karna hai samajh nahi aa raha.",Oncologist (Cancer),Original
"Scan mein ek tumor dikha hai, aage kya karna hai samajh nahin aa raha.",Oncologist (Cancer),"Spelling Variation of: Scan mein ek tumor dikha hai, aage kya karna hai samajh nahi aa raha."
"Scan mein ek tumor dikha hai, aage kya karna hai samajh nhi aa raha.",Oncologist (Cancer),"Spelling Variation of: Scan mein ek tumor dikha hai, aage kya karna hai samajh nahi aa raha."
"Baar baar mooh mein ulcer hota hai jo theek hi nahi hota, dar lag raha hai.",Oncologist (Cancer),Original
"Baar baar mooh mein ulcer hota hai jo theek hi nahin hota, dar lag raha hai.",Oncologist (Cancer),"Spelling Variation of: Baar baar mooh mein ulcer hota hai jo theek hi nahi hota, dar lag raha hai."
"Baar baar mooh mein ulcer hota hai jo theek hi nhi hota, dar lag raha hai.",Oncologist (Cancer),"Spelling Variation of: Baar baar mooh mein ulcer hota hai jo theek hi nahi hota, dar lag raha hai."
Gale mein ek ganth hai jo kam nahi ho rahi kai hafton se.,Oncologist (Cancer),Original
Gale mein ek ganth hai jo kam nahin ho rahi kai hafton se.,Oncologist (Cancer),Spelling Variation of: Gale mein ek ganth hai jo kam nahi ho rahi kai hafton se.
Gale mein ek ganth hai jo kam nhi ho rahi kai hafton se.,Oncologist (Cancer),Spelling Variation of: Gale mein ek ganth hai jo kam nahi ho rahi kai hafton se.
"Radiation therapy shuru karni hai, process samajhni hai poori.",Oncologist (Cancer),Original
"Second opinion chahiye cancer treatment ke liye, report bhej sakte hain.",Oncologist (Cancer),Original
"Second opinion chaiye cancer treatment ke liye, report bhej sakte hain.",Oncologist (Cancer),"Spelling Variation of: Second opinion chahiye cancer treatment ke liye, report bhej sakte hain."
"Second opinion chahye cancer treatment ke liye, report bhej sakte hain.",Oncologist (Cancer),"Spelling Variation of: Second opinion chahiye cancer treatment ke liye, report bhej sakte hain."
"Second opinion zaroorat hai cancer treatment ke liye, report bhej sakte hain.",Oncologist (Cancer),"Variation of: Second opinion chahiye cancer treatment ke liye, report bhej sakte hain."
Skin par ek mole ka shape aur colour badal gaya hai achanak.,Oncologist (Cancer),Original
"Papa ko lung cancer detect hua hai, aage ka treatment plan samajhna hai.",Oncologist (Cancer),Original
"Keemo ke side effects bahut zyada ho rahe hain, kuch karna hai iske liye.",Oncologist (Cancer),Original
"Keemo ke side effects bohot zyada ho rahe hain, kuch karna hai iske liye.",Oncologist (Cancer),"Spelling Variation of: Keemo ke side effects bahut zyada ho rahe hain, kuch karna hai iske liye."
"Keemo ke side effects bahot zyada ho rahe hain, kuch karna hai iske liye.",Oncologist (Cancer),"Spelling Variation of: Keemo ke side effects bahut zyada ho rahe hain, kuch karna hai iske liye."
"Keemo ke side effects kaafi zyada ho rahe hain, kuch karna hai iske liye.",Oncologist (Cancer),"Variation of: Keemo ke side effects bahut zyada ho rahe hain, kuch karna hai iske liye."
"Family mein cancer history hai, screening karwani hai preventive.",Oncologist (Cancer),Original
"Family me cancer history hai, screening karwani hai preventive.",Oncologist (Cancer),"Spelling Variation of: Family mein cancer history hai, screening karwani hai preventive."
"Ek hi jagah baar baar khoon aata hai bina kisi chot ke, dar lag raha hai.",Oncologist (Cancer),Original
"Ek hi jagah baar baar khoon aata hai bina kisi chot ke, dar lag rha hai.",Oncologist (Cancer),"Spelling Variation of: Ek hi jagah baar baar khoon aata hai bina kisi chot ke, dar lag raha hai."
"Cancer stage kya hai aur survival rate kya hoga, ye janna hai.",Oncologist (Cancer),Original
cancer specialist chahiye,Oncologist (Cancer),Specialist Term
cancer specialist chaiye,Oncologist (Cancer),Spelling Variation of: cancer specialist chahiye
cancer specialist chahye,Oncologist (Cancer),Spelling Variation of: cancer specialist chahiye
oncologist se milna hai,Oncologist (Cancer),Specialist Term
cancer ka doctor dikhana hai,Oncologist (Cancer),Specialist Term
cancer ka daktar dikhana hai,Oncologist (Cancer),Spelling Variation of: cancer ka doctor dikhana hai
cancer ka docter dikhana hai,Oncologist (Cancer),Spelling Variation of: cancer ka doctor dikhana hai
tumor specialist se milna hai,Oncologist (Cancer),Specialist Term
keemo therapy center ka pata chahiye,Oncologist (Cancer),Specialist Term
keemo therapy center ka pata chaiye,Oncologist (Cancer),Spelling Variation of: keemo therapy center ka pata chahiye
keemo therapy center ka pata chahye,Oncologist (Cancer),Spelling Variation of: keemo therapy center ka pata chahiye
cancer ka doubt,Oncologist (Cancer),Keyword Phrase
gaanth badh rahi hai,Oncologist (Cancer),Keyword Phrase
ganth badh rahi hai,Oncologist (Cancer),Spelling Variation of: gaanth badh rahi hai
biopsy mein cancer,Oncologist (Cancer),Keyword Phrase
biopsy me cancer,Oncologist (Cancer),Spelling Variation of: biopsy mein cancer
keemo therapy,Oncologist (Cancer),Keyword Phrase
tumor,Oncologist (Cancer),Keyword Phrase
Gardan ke paas ek ajeeb si ganth (lump) ho gayi hai jiski biopsy positive aayi hai.,Oncologist (Cancer),Original
Cancer ki chemotherapy ke baad bohot weakness aur ultiyan lag rahi hain.,Oncologist (Cancer),Original
Gardan me ek ajeeb si kator (hard) ganth ban gayi hai jo dard nahi karti.,Oncologist (Cancer),Original
Gardan me ek ajeeb si hard ganth ban gayi hai jo darad nahi karti.,Oncologist (Cancer),Spelling Variation of: Gardan me ek ajeeb si kator (hard) ganth ban gayi hai jo dard nahi karti.
Neck ke paas ek lump feel ho raha hai jo pichle 2 mahine se dheere dheere badh raha hai.,Oncologist (Cancer),Variation of: Gardan me ek ajeeb si kator (hard) ganth ban gayi hai jo dard nahi karti.
"Bacche ke rang me peelapan aa gaya hai, thak jata hai aur bina chot ke neel (bruises) pad rahe hain.",Oncologist (Cancer),Original
Breast me ek kadi (hard) ganth mehsoos ho rahi hai jisme dard nahi hai par aakar badh raha hai.,Oncologist (Cancer),Original
Peshab me rukawat ke sath-sath peeth aur pasliyon (ribs) me lagatar gehra dard rehta hai.,Oncologist (Cancer),Original
Cancer wale doctor.,Oncologist (Cancer),Original
Ganth (tumor) wale doctor.,Oncologist (Cancer),Original
Aankhon mein bahut jalan hoti hai screen dekhte dekhte.,Ophthalmologist (Eye),Original
Aankhon mein bohot jalan hoti hai screen dekhte dekhte.,Ophthalmologist (Eye),Spelling Variation of: Aankhon mein bahut jalan hoti hai screen dekhte dekhte.
Aankhon mein bahot jalan hoti hai screen dekhte dekhte.,Ophthalmologist (Eye),Spelling Variation of: Aankhon mein bahut jalan hoti hai screen dekhte dekhte.
Aankhon mein kaafi jalan hoti hai screen dekhte dekhte.,Ophthalmologist (Eye),Variation of: Aankhon mein bahut jalan hoti hai screen dekhte dekhte.
Door ki cheezein dheere dheere dhundli dikhne lagi hain.,Ophthalmologist (Eye),Original
